1.62755	0.0219119	0.754866
1.63064	0.0246628	0.754278
1.63397	0.0273772	0.753788
1.63756	0.0300314	0.753402
1.64141	0.0325999	0.753127
1.64552	0.0350547	0.752966
1.64992	0.0373667	0.752923
1.6546	0.0395051	0.753001
1.65955	0.0414386	0.7532
1.66478	0.0431361	0.75352
1.67027	0.0445677	0.753956
1.67599	0.0457062	0.754503
1.68191	0.0465287	0.755151
1.68798	0.0470197	0.755887
1.69412	0.0471752	0.756692
1.7002	0.0470095	0.757539
1.70598	0.0465714	0.758381
1.71188	0.0458542	0.75927
1.71873	0.0446934	0.760332
1.7265	0.0429713	0.761563
1.7352	0.0405497	0.762965
1.7449	0.0372656	0.764538
1.75567	0.0329212	0.766283
1.76764	0.0272704	0.768196
1.78097	0.0199931	0.770268
1.7959	0.010645	0.772486
1.81286	-0.0014688	0.77483
1.83282	-0.0177489	0.777293
1.85423	-0.0376617	0.7795
1.87357	-0.0578787	0.781027
1.89098	-0.0779834	0.781951
1.9067	-0.097776	0.782354
1.92087	-0.117072	0.782304
1.93362	-0.13572	0.781865
1.94507	-0.153607	0.781094
1.95532	-0.170655	0.780041
1.96449	-0.186811	0.778752
1.97267	-0.202049	0.777269
1.97996	-0.216362	0.775625
1.98632	-0.229514	0.773887
1.99182	-0.241438	0.772106
1.9966	-0.252284	0.770302
2.00076	-0.262134	0.768496
2.00439	-0.271071	0.766705
2.00756	-0.279202	0.764935
2.01035	-0.286601	0.763195
2.01279	-0.293329	0.761493
2.01494	-0.299446	0.759835
2.01684	-0.305006	0.758226
2.01851	-0.310059	0.756668
2.01998	-0.314649	0.755165
2.02129	-0.318817	0.753719
2.02244	-0.322596	0.752332
2.02346	-0.326017	0.751008
2.02436	-0.329104	0.749751
2.02516	-0.331875	0.748566
2.02585	-0.334341	0.747461
2.02644	-0.336496	0.746453
2.02694	-0.338302	0.745574
2.02744	-0.340184	0.744622
2.02794	-0.342067	0.74363
2.02846	-0.344048	0.742538
2.02898	-0.346068	0.741366
2.0295	-0.348087	0.74013
2.03	-0.350077	0.738838
2.03049	-0.352018	0.737494
2.03095	-0.353899	0.7361
2.0314	-0.355711	0.734654
2.03183	-0.357449	0.73315
2.03224	-0.359113	0.731577
2.03264	-0.360701	0.729917
2.03304	-0.362215	0.728143
2.03336	-0.363396	0.726579
2.03368	-0.364519	0.724883
2.03405	-0.36566	0.722837
2.03433	-0.366445	0.721116
2.03463	-0.367113	0.71927
2.03489	-0.367581	0.717535
2.03515	-0.367895	0.715823
2.0354	-0.368059	0.714209
2.03562	-0.368099	0.712726
2.03584	-0.368039	0.711309
2.03606	-0.36789	0.709915
2.03629	-0.367651	0.708518
2.03653	-0.367318	0.707103
2.03679	-0.366894	0.705677
2.03704	-0.366399	0.704301
2.03728	-0.365899	0.703097
2.03755	-0.365315	0.701847
2.03783	-0.364639	0.700549
2.03815	-0.363878	0.699227
2.03849	-0.363035	0.697888
2.03885	-0.362105	0.69653
2.03925	-0.361084	0.695149
2.03969	-0.359964	0.693739
2.04018	-0.358737	0.692294
2.04072	-0.357391	0.690808
2.04132	-0.355916	0.689275
2.04199	-0.354315	0.687706
2.0427	-0.352643	0.686152
2.04347	-0.350915	0.684625
2.04427	-0.349161	0.683145
2.04508	-0.347445	0.681753
